Fiscal Quarter,Week Start,Month,Team,Sales Manager,Rep ID,Rep Name,Vendor,Product Codes,Units,Revenue
FY26'Q2,7/28/2025 0:00,25-Jul,SMB,SM 6,123477,A,V 2,5MS1Q52207 ,1,$225 
FY26'Q2,7/28/2025 0:00,25-Jul,SMB,SM 6,123541,A,V 4,5WS1C40285 ,1,$59 
FY26'Q2,7/28/2025 0:00,25-Jul,SMB,SM 6,123541,A,V 2,SAASPCMS01 ,8154,"$37,710 "
FY26'Q2,7/28/2025 0:00,25-Jul,SMB,SM 6,123494,AR,V 3,4L41R48670 ,1,$127 
FY26'Q2,7/28/2025 0:00,25-Jul,SMB,SM 6,123494,AR,V 2,SAASPCMS01 ,10,$301 
FY26'Q2,7/28/2025 0:00,25-Jul,SMB,SM 6,123480,AR,V 4,5WS0X58669 ,1,$70 
FY26'Q2,7/28/2025 0:00,25-Jul,SMB,SM 6,123480,AR,V 8,4L41N60418 ,3,$368 
FY26'Q2,7/28/2025 0:00,25-Jul,SMB,SM 6,123645,AR,V 2,SAASPCMS01 ,5,$36 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123651,A,V 2,5MS1Q52207 ,1,$151 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123651,A,V 2,SAASPCMS01 ,11,$133 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123650,A,V 3,4L41R48670 ,1,$133 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123650,A,V 2,SAASPCMS01 ,1012,$349 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123571,A,V 2,SAASPCMS01 ,302,"$3,244 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123555,B,V 4,5641PX5 ,1,$204 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123555,B,V 2,SAASPCMS01 ,0,$334 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123549,AR,V 2,SAASPCMS01 ,443,"$3,019 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123546,AR,V 2,SAASPCMS01 ,322,"$3,499 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123546,AR,V 8,4L41N60416 ,1,$82 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123546,AR,V 6,4L41P74645 ,4,$512 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123562,AR,V 3,4L41R48670 ,5,$660 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123621,AT,V 7,4L41F30091 ,1,$126 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 1,123508,AT,V 2,SAASPCMS01 ,3,$400 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123638,AR,V 3,4L41R48670 ,1,$132 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123638,AR,V 7,4L41F30091 ,1,$117 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123638,AR,V 4,5WS1C40285 ,1,$59 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123638,AR,V 4,5WS1G38113 ,1,$107 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123638,AR,V 2,5MS1H14180 ,1,$90 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123638,AR,V 2,5MS1Q52208 ,1,$135 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123638,AR,V 2,SAASPCMS01 ,16,$557 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123521,AR,V 7,4L41F30091 ,1,$126 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123521,AR,V 2,SAASPCMS01 ,2,$17 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123533,AR,V 3,4L41R48670 ,1,$124 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123533,AR,V 4,5641PX3 ,1,$100 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123533,AR,V 4,7S0XCTO5WW ,1,$162 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123533,AR,V 2,7S1SCTO5WW ,1,$825 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123490,AR,V 4,5WS1C40284 ,1,$30 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123564,AS,V 3,4L41R48670 ,1,$123 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123618,BD,V 4,5WS0X58669 ,1,$70 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123618,BD,V 4,5WS1C40285 ,1,$60 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123618,BD,V 2,SAASPCMS01 ,2,$162 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123618,BD,V 6,4L41T91259 ,1,$192 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123592,BD,V 3,4L41R48670 ,5,$652 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123592,BD,V 4,5WS1C40283 ,1,$68 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123592,BD,V 4,7S0XCTO5WW ,1,$51 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123592,BD,V 2,5MS1Q52207 ,2,$437 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123592,BD,V 2,7S1SCTO5WW ,1,$495 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123592,BD,V 8,4L41N60416 ,12,$873 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123467,BD,V 4,5WS1C40285 ,1,$60 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123563,BD,V 2,SAASPCMS01 ,1,$124 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123628,BE,V 3,4L41R48670 ,1,$127 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123628,BE,V 4,5641PX3 ,1,$83 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123628,BE,V 4,5WS0X58669 ,1,$67 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123628,BE,V 4,5WS1C40285 ,1,$60 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123628,BE,V 4,7S0XCTO5WW ,1,$134 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123628,BE,V 2,5MS1Q52207 ,1,$225 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 2,123628,BE,V 2,5MS1Q52208 ,1,$122 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123656,A,V 2,5MS1Q52207 ,7,"$1,566 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123656,A,V 2,SAASPCMS01 ,54,$761 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123569,AR,V 4,5WS1C40285 ,1,$60 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123569,AR,V 2,SAASPCMS01 ,1,$13 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123523,AT,V 4,5WS1C40285 ,6,$328 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123499,AT,V 3,4L41R48670 ,2,$239 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123499,AT,V 2,5MS1Q52208 ,1,$135 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123457,AU,V 4,5WS1C40285 ,3,$163 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123457,AU,V 4,5WS1G38115 ,1,$81 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123457,AU,V 2,5MS1Q52207 ,1,$216 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123587,BD,V 7,4L41F30091 ,1,$122 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123587,BD,V 4,5WS1C40283 ,1,$68 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123587,BD,V 2,5MS1H14180 ,1,$90 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123587,BD,V 2,SAASPCMS01 ,1,$12 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123570,BD,V 3,4L41R48670 ,1,$126 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123570,BD,V 7,4L41L13366 ,1,$0 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123570,BD,V 4,5WS1C40285 ,1,$59 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123570,BD,V 2,5MS1Q52207 ,1,$199 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123570,BD,V 2,SAASPCMS01 ,1,$13 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123570,BD,V 6,4L41N60415 ,1,$30 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123560,BD,V 3,4L41R48670 ,1,$123 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123560,BD,V 2,5MS1Q52207 ,1,$210 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123572,BF,V 4,5WS0X58672 ,1,$58 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123572,BF,V 2,SAASPCMS01 ,50,$315 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123466,BI,V 2,SAASPCMS01 ,1,$131 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123617,DW,V 3,4L41R48670 ,1,$128 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123617,DW,V 4,5WS1C40283 ,1,$68 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123617,DW,V 2,5MS1Q52208 ,1,$122 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 3,123639,DW,V 2,SAASPCMS01 ,1,$238 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 4,123637,AR,V 4,5WS1C40285 ,2,$119 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 4,123637,AR,V 2,SAASPCMS01 ,15571,"$7,285 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 4,123532,AR,V 3,4L41R48670 ,41,"$6,732 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 4,123532,AR,V 4,5WS1C40283 ,1,$70 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 4,123532,AR,V 2,5MS1Q52207 ,1,$225 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 4,123532,AR,V 2,SAASPCMS01 ,2,$682 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 4,123456,AR,V 4,5WS1G38108 ,1,$110 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 4,123456,AR,V 2,SAASPCMS01 ,396,"$6,100 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 4,123596,AR,V 3,4L41R48670 ,1,$127 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 4,123596,AR,V 4,5WS1C40285 ,1,$60 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 4,123596,AR,V 2,SAASPCMS01 ,2,$150 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123568,#N/A,V 7,4L41F30091 ,2,$252 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123568,#N/A,V 4,5WS1C40283 ,14,$979 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123568,#N/A,V 2,5MS1H14180 ,1,$90 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123568,#N/A,V 2,SAASPCMS01 ,2,$45 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123495,A,V 3,4L41R48670 ,5,$660 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123495,A,V 2,5MS1Q52207 ,11,"$2,475 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123584,A,V 2,SAASPCMS01 ,13,$139 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123557,B,V 4,5641PX3 ,6,$154 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123557,B,V 4,5WS1C40285 ,2,$109 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123557,B,V 4,7S0XCTO5WW ,2,$126 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123557,B,V 4,7S0XCTO8WW ,4,$112 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123461,AE,V 3,4L41R48670 ,16,"$2,112 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123461,AE,V 4,5641PX3 ,1,$88 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123461,AE,V 4,7S0XCTO5WW ,2,$249 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123461,AE,V 2,7S1SCTO5WW ,2,"$2,413 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123461,AE,V 2,7S1SCTO8WW ,1,"$1,267 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123461,AE,V 2,7S1SCTOAWW ,2,"$2,823 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123487,AR,V 4,5641PX5 ,1,$224 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123487,AR,V 4,7S0XCTO5WW ,1,$147 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123524,AR,V 3,4L41R48670 ,1,$132 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123524,AR,V 4,7S0XCTO5WW ,2,$260 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123524,AR,V 2,5MS1Q52207 ,1,$225 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123524,AR,V 2,7S05CTOBWW ,1,$732 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123524,AR,V 2,7S05CTODWW ,1,$641 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123524,AR,V 2,7S05CTOLWW ,1,"$1,018 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123524,AR,V 2,7S05CTONWW ,1,$963 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123524,AR,V 2,7S1SCTO5WW ,1,"$1,299 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123524,AR,V 2,7S1SCTOAWW ,1,$272 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123566,AR,V 2,SAASPCMS01 ,1,$13 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123608,AR,V 3,4L41R48670 ,1,$132 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123608,AR,V 7,4L41L17644 ,2,$357 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123608,AR,V 4,7S0XCTO5WW ,5,$719 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123608,AR,V 2,5MS1Q52208 ,1,$135 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123608,AR,V 2,7S1SCTO5WW ,3,"$3,838 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123608,AR,V 2,7S1SCTOAWW ,2,"$1,714 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123501,AR,V 4,5WS1C40285 ,1,$60 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 5,123501,AR,V 4,7S0XCTO5WW ,1,$147 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123477,A,V 3,4L41R48670 ,1,$126 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123541,A,V 2,5MS1Q52207 ,1,$187 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123541,A,V 2,SAASPCMS01 ,416,"$3,391 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123492,B,V 7,4L41L13366 ,1,$153 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123492,B,V 2,5MS1Q52207 ,1,$225 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123540,AR,V 4,5WS1C40285 ,1,$60 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123540,AR,V 4,7S0XCTO5WW ,1,$97 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123540,AR,V 2,5MS1H14180 ,1,$90 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123540,AR,V 2,7S1SCTO5WW ,1,$957 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123540,AR,V 2,7S1SCTOAWW ,1,$207 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123494,AR,V 2,SAASPCMS01 ,204,"$2,923 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123480,AR,V 4,5641PX5 ,3,$697 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123480,AR,V 4,7S0XCTO5WW ,2,$294 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123480,AR,V 2,7S1SCTO5WW ,2,"$2,744 "
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123480,AR,V 8,4L41N60418 ,1,$122 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123645,AR,V 4,5641PX3 ,2,$73 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123645,AR,V 4,7S0XCTO5WW ,2,$96 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123645,AR,V 2,5MS1Q52208 ,1,$135 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123645,AR,V 2,7S1SCTO5WW ,2,$985 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123645,AR,V 2,7S1SCTOAWW ,2,$400 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123579,AR,V 4,5WS1G38112 ,2,$140 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123579,AR,V 2,5MS1H14180 ,1,$81 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123579,AR,V 2,SAASPCMS01 ,1,$117 
FY26'Q2,08-04-2025 00:00,25-Aug,SMB,SM 6,123579,AR,V 8,4L41M65130 ,1,$69 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123651,A,V 3,4L41R48670 ,1,$128 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123651,A,V 4,5WS0X58672 ,2,$117 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123651,A,V 2,SAASPCMS01 ,6,$167 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123650,A,V 2,5MS1Q52208 ,1,$0 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123555,B,V 7,4L41F30091 ,2,$252 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123555,B,V 4,7S0XCTO5WW ,1,$134 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123555,B,V 2,5MS1Q52207 ,2,$443 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123555,B,V 2,7S1SCTO5WW ,1,"$1,247 "
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123555,B,V 2,SAASPCMS01 ,6562,"$5,483 "
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123549,AR,V 4,5WS1C40285 ,1,$58 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123549,AR,V 4,7S0XCTO5WW ,1,$133 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123562,AR,V 4,5WS1C40285 ,3,$176 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123562,AR,V 2,5MS1Q52208 ,2,$260 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123508,AT,V 5,4L41R70959 ,1,$103 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 1,123508,AT,V 4,5WS1C40285 ,2,$120 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123638,AR,V 4,5WS1C40285 ,1,$55 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123638,AR,V 2,5MS1Q52208 ,2,$254 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123521,AR,V 4,5WS1C40282 ,1,$49 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123533,AR,V 2,SAASPCMS01 ,1,$100 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123490,AR,V 14,4L41Q30850 ,1,$350 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123490,AR,V 2,SAASPCMS01 ,4109,"$41,339 "
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123618,BD,V 10,4L41M65133 ,1,$30 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123618,BD,V 4,5WS1C40285 ,1,$57 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123618,BD,V 2,5MS1Q52207 ,1,$197 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123618,BD,V 8,4L41M65130 ,1,$67 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123592,BD,V 4,5WS0X58669 ,1,$68 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123592,BD,V 2,SAASPCMS01 ,1,$128 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123467,BD,V 4,5WS1C40285 ,1,$57 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123467,BD,V 13,4L41T87583 ,1,$88 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123563,BD,V 3,4L41R48670 ,1,$128 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123563,BD,V 4,5WS1C40283 ,1,$70 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123563,BD,V 4,5WS1C40285 ,1,$54 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123563,BD,V 2,5MS1Q52207 ,1,$225 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123563,BD,V 2,5MS1Q52208 ,1,$135 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123563,BD,V 2,SAASPCMS01 ,1,$13 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123628,BE,V 4,5WS1C40285 ,1,$53 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123640,BG,V 3,4L41R48670 ,1,$123 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123640,BG,V 4,5WS1C40285 ,1,$53 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 2,123640,BG,V 13,4L41T87583 ,1,$93 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123656,A,V 2,5MS1Q52207 ,1,$215 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123656,A,V 2,5MS1Q52208 ,3,$398 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123554,AR,V 3,4L41R48670 ,3,$393 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123554,AR,V 2,5MS1Q52208 ,3,$402 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123523,AT,V 3,4L41R48670 ,1,$128 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123523,AT,V 7,4L41F30091 ,3,$372 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123523,AT,V 4,5WS1C40283 ,1,$69 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123523,AT,V 2,5MS1Q52207 ,3,$664 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123523,AT,V 2,SAASPCMS01 ,2,$144 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123649,AT,V 7,4L41F30091 ,1,$120 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123649,AT,V 4,5WS1C40283 ,1,$68 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123649,AT,V 4,5WS1G38113 ,1,$107 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123499,AT,V 4,5WS1C40285 ,1,$52 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123499,AT,V 13,4L41T87583 ,1,$98 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123457,AU,V 7,4L41F30091 ,4,$493 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123457,AU,V 2,5MS1Q52208 ,8,"$1,064 "
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123587,BD,V 3,4L41R48670 ,1,$111 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123587,BD,V 4,5WS1C40285 ,1,$53 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123587,BD,V 13,4L41T87584 ,1,$36 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123587,BD,V 2,SAASPCMS01 ,1,$6 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123570,BD,V 7,4L41F30091 ,1,$120 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123570,BD,V 4,7S0XCTO5WW ,1,$133 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123570,BD,V 2,5MS1Q52207 ,1,$214 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123570,BD,V 2,7S1SCTO5WW ,1,"$1,257 "
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123570,BD,V 2,7S1SCTOAWW ,1,$60 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123560,BD,V 3,4L41R48670 ,1,$122 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123560,BD,V 4,5WS1C40285 ,1,$56 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123572,BF,V 3,4L41R48670 ,1,$127 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123572,BF,V 2,5MS1Q52207 ,1,$217 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 3,123466,BI,V 2,SAASPCMS01 ,1,$133 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 4,123493,B,V 2,5MS1Q52207 ,2,$413 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 4,123637,AR,V 3,4L41R48670 ,1,$130 
FY26'Q2,08-11-2025 00:00,25-Aug,SMB,SM 4,123637,AR,V 4,5WS0X58672 ,1,$60 
